index,date,pres,filename,link,title
204,18680728,AJ,18680728_Executive_Order_AJ.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=72291,Executive Order—General Orders: 55
205,18680912,AJ,18680912_Executive_Order_AJ.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=72292,Executive Order—Special Orders: 219
206,18681010,AJ,18681010_Executive_Order_AJ.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=72293,Executive Order—General Orders: 82
207,18681104,AJ,18681104_Executive_Order_AJ.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=72294,Executive Order
208,18690305,USG,18690305_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70312,Executive Order
209,18690308,USG,18690308_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70323,Executive Order
210,18690309,USG,18690309_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70334,Executive Order
211,18690316,USG,18690316_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70345,Executive Order
212,18690326,USG,18690326_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70356,Executive Order
213,18690331,USG,18690331_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70367,Executive Order
214,18690603,USG,18690603_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70379,Executive Order
215,18690907,USG,18690907_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70390,Executive Order
216,18691009,USG,18691009_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70401,Executive Order
217,18691009,USG,18691009_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70412,Executive Order
218,18691019,USG,18691019_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70423,Executive Order
219,18691224,USG,18691224_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70187,Executive Order
220,18691224,USG,18691224_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70188,Executive Order
221,18700104,USG,18700104_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70189,Executive Order
222,18700129,USG,18700129_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70191,Executive Order
223,18700226,USG,18700226_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70192,Executive Order
224,18700331,USG,18700331_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70193,Executive Order
225,18710331,USG,18710331_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70262,Executive Order
226,18720416,USG,18720416_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70332,Executive Order
227,18720527,USG,18720527_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70333,Executive Order
228,18721011,USG,18721011_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70335,Executive Order
229,18730117,USG,18730117_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70362,Executive Order
230,18730128,USG,18730128_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70363,Executive Order
231,18730314,USG,18730314_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70370,Executive Order
232,18730509,USG,18730509_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70371,Executive Order
233,18730521,USG,18730521_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70372,Executive Order
234,18730805,USG,18730805_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70373,Executive Order
235,18731010,USG,18731010_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70374,Executive Order
236,18740123,USG,18740123_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70426,Executive Order
237,18740309,USG,18740309_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70427,Executive Order
238,18740527,USG,18740527_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70428,Executive Order
239,18740529,USG,18740529_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70429,Executive Order
240,18740831,USG,18740831_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70430,Executive Order
241,18750309,USG,18750309_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70463,Executive Order
242,18750309,USG,18750309_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70464,Executive Order
243,18750325,USG,18750325_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70465,Executive Order
244,18750524,USG,18750524_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70466,Executive Order
245,18750703,USG,18750703_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70468,Executive Order
246,18750727,USG,18750727_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70469,Executive Order
247,18750802,USG,18750802_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70470,Executive Order
248,18750802,USG,18750802_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70471,Executive Order
249,18750821,USG,18750821_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70547,Executive Order
250,18751122,USG,18751122_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70472,Executive Order
251,18751123,USG,18751123_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70473,Executive Order
252,18760520,USG,18760520_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70544,Executive Order
253,18760810,USG,18760810_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70546,Executive Order
254,18761123,USG,18761123_Executive_Order_USG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=70548,Executive Order
255,18770509,RBH,18770509_Executive_Order_RBH.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68642,Executive Order
256,18770526,RBH,18770526_Executive_Order_RBH.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68653,Executive Order
257,18770622,RBH,18770622_Executive_Order_RBH.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68664,Executive Order
258,18770807,RBH,18770807_Executive_Order_RBH.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68518,Executive Order
259,18771102,RBH,18771102_Executive_Order_RBH.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68591,Executive Order
260,18771231,RBH,18771231_Executive_Order_RBH.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68628,Executive Order
261,18780527,RBH,18780527_Executive_Order_RBH.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68629,Executive Order
262,18790204,RBH,18790204_Executive_Order_RBH.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68674,Executive Order
263,18800527,RBH,18800527_Executive_Order_RBH.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68557,Executive Order
264,18810222,RBH,18810222_Executive_Order_RBH.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68584,Executive Order
265,18810528,JAG,18810528_Executive_Order_JAG.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=69145,Executive Order
266,18811019,CAA,18811019_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=69125,Executive Order
267,18820330,CAA,18820330_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68784,Executive Order
268,18820526,CAA,18820526_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68785,Executive Order
269,18820713,CAA,18820713_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68788,Executive Order
270,18830326,CAA,18830326_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68837,Executive Order
271,18830402,CAA,18830402_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68838,Executive Order
272,18830507,CAA,18830507_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68839,Executive Order
273,18830521,CAA,18830521_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68840,Executive Order
274,18831013,CAA,18831013_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68841,Executive Order
275,18831205,CAA,18831205_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68978,Executive Order
276,18831217,CAA,18831217_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68979,Executive Order
277,18840118,CAA,18840118_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68980,Executive Order
278,18840208,CAA,18840208_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68981,Executive Order
279,18840312,CAA,18840312_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68982,Executive Order
280,18840409,CAA,18840409_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68983,Executive Order 22—Establishing a Board to Represent the Executive Departments at the World's Industrial and Cotton Centennial Exhibition
281,18840423,CAA,18840423_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68984,Executive Order
282,18840423,CAA,18840423_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68985,Executive Order
283,18840513,CAA,18840513_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68987,Executive Order
284,18840526,CAA,18840526_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68988,Executive Order
285,18840612,CAA,18840612_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68989,Executive Order
286,18840708,CAA,18840708_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68990,Executive Order
287,18840710,CAA,18840710_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68991,Executive Order
288,18840716,CAA,18840716_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68992,Executive Order
289,18840718,CAA,18840718_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68993,Executive Order
290,18840722,CAA,18840722_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68994,Executive Order
291,18840905,CAA,18840905_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68995,Executive Order
292,18841110,CAA,18841110_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=68996,Executive Order
293,18841205,CAA,18841205_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=69070,Executive Order
294,18850124,CAA,18850124_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=69071,Executive Order
295,18850211,CAA,18850211_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=69072,Executive Order
296,18850217,CAA,18850217_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=69073,Executive Order
297,18850226,CAA,18850226_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=69074,Executive Order
298,18850227,CAA,18850227_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=69076,Executive Order
299,18850303,CAA,18850303_Executive_Order_CAA.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=69077,Executive Order
300,18850318,GC,18850318_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71286,Executive Order
301,18850425,GC,18850425_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71297,Executive Order
302,18850512,GC,18850512_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71308,Executive Order
303,18850526,GC,18850526_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71319,Executive Order
304,18850602,GC,18850602_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71330,Executive Order
305,18850615,GC,18850615_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71341,Executive Order
306,18850716,GC,18850716_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71352,Executive Order
307,18850723,GC,18850723_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71364,Executive Order
308,18850723,GC,18850723_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71375,Executive Order
309,18850723,GC,18850723_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71386,Executive Order
310,18850805,GC,18850805_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71868,Executive Order
311,18850806,GC,18850806_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71397,Executive Order
312,18850923,GC,18850923_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71408,Executive Order
313,18851001,GC,18851001_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71419,Executive Order
314,18851001,GC,18851001_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71430,Executive Order
315,18851024,GC,18851024_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71441,Executive Order
316,18851029,GC,18851029_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71452,Executive Order
317,18851125,GC,18851125_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71462,Executive Order
318,18851125,GC,18851125_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71474,Executive Order
319,18851125,GC,18851125_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71485,Executive Order
320,18851127,GC,18851127_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71496,Executive Order
321,18851128,GC,18851128_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71507,Executive Order
322,18851212,GC,18851212_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71420,Executive Order
323,18860209,GC,18860209_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71421,Executive Order
324,18860412,GC,18860412_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71422,Executive Order
325,18860520,GC,18860520_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71423,Executive Order
326,18860703,GC,18860703_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71424,Executive Order
327,18860714,GC,18860714_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71425,Executive Order
328,18860813,GC,18860813_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71426,Executive Order
329,18861116,GC,18861116_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71427,Executive Order
330,18861118,GC,18861118_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71428,Executive Order
331,18861118,GC,18861118_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71429,Executive Order
332,18861120,GC,18861120_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71431,Executive Order
333,18870104,GC,18870104_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71510,Executive Order
334,18870115,GC,18870115_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71511,Executive Order
335,18870422,GC,18870422_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71512,Executive Order
336,18870430,GC,18870430_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71515,Executive Order
337,18870505,GC,18870505_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71513,Executive Order
338,18870509,GC,18870509_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71514,Executive Order
339,18870526,GC,18870526_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71516,Executive Order
340,18870601,GC,18870601_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71520,Executive Order
341,18870607,GC,18870607_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71517,Executive Order
342,18870616,GC,18870616_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71519,Executive Order
343,18870825,GC,18870825_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71521,Executive Order
344,18871024,GC,18871024_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71522,Executive Order
345,18880202,GC,18880202_Executive_Order_GC.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=71754,Executive Order
